READ SERR 1
@norm_1ph_per_keVcm2s_wabs-0.pco
!
0.434816986 2.70221673E-4 0.819834709
0.435357749 2.70557735E-4 0.820419669
0.435899198 2.70894234E-4 0.821003079
0.436441332 2.7123114E-4 0.821584702
0.436984122 2.71568482E-4 0.822164774
0.437527597 2.71906232E-4 0.822743177
0.438071758 2.7224439E-4 0.823319972
0.438616574 2.72582984E-4 0.823895097
0.439162076 2.72921985E-4 0.824468613
0.439708263 2.73261423E-4 0.82504046
0.440255135 2.73601268E-4 0.825610638
0.440802664 2.7394155E-4 0.826179266
0.441350907 2.7428224E-4 0.826746225
0.441899806 2.74623366E-4 0.827311575
0.442449391 2.74964928E-4 0.827875316
0.442999661 2.75306898E-4 0.828437448
0.443550617 2.75649305E-4 0.82899797
0.444102257 2.75992119E-4 0.829556882
0.444654584 2.7633537E-4 0.830114245
0.445207596 2.76679057E-4 0.83066988
0.445761323 2.77023151E-4 0.831223965
0.446315706 2.77367682E-4 0.8317765
0.446870774 2.7771265E-4 0.832327485
0.447426558 2.78058025E-4 0.832876801
0.447983027 2.78403837E-4 0.833424568
0.448540181 2.78750085E-4 0.833970785
0.449098021 2.7909677E-4 0.834515393
0.449656546 2.79443891E-4 0.835058451
0.450215787 2.7979142E-4 0.835599899
0.450775713 2.80139415E-4 0.836139798
0.451336354 2.80487817E-4 0.836678088
0.451897681 2.80836655E-4 0.837214887
0.452459693 2.8118593E-4 0.837750137
0.45302242 2.81535642E-4 0.838283777
0.453585833 2.8188579E-4 0.838815928
0.454149961 2.82236375E-4 0.839346468
0.454714775 2.82587367E-4 0.83987546
0.455280304 2.82938825E-4 0.840402961
0.455846548 2.83290719E-4 0.840928912
0.456413478 2.8364305E-4 0.841453373
0.456981122 2.83995818E-4 0.841976285
0.457549453 2.84349022E-4 0.842497706
0.458118498 2.84702663E-4 0.843017519
0.458688259 2.8505674E-4 0.843535841
0.459258735 2.85411283E-4 0.844052672
0.459829926 2.85766233E-4 0.844567895
0.460401803 2.86121649E-4 0.845081687
0.460974395 2.86477502E-4 0.845593989
0.461547703 2.86833791E-4 0.846104741
0.462121725 2.87190516E-4 0.846614063
0.462696463 2.87547678E-4 0.847121835
0.463271916 2.87905306E-4 0.847628117
0.463848084 2.88263371E-4 0.848132908
0.464424968 2.88621901E-4 0.84863621
0.465002596 2.88980838E-4 0.849138021
0.46558091 2.89340242E-4 0.849638462
0.46615994 2.8970011E-4 0.850137293
0.466739714 2.90060387E-4 0.850634813
0.467320174 2.90421158E-4 0.851130784
0.467901379 2.90782336E-4 0.851625085
0.468483329 2.91143981E-4 0.852118194
0.469065964 2.9150609E-4 0.852609634
0.469649345 2.91868637E-4 0.853099823
0.47023344 2.9223162E-4 0.853588402
0.470818281 2.92595068E-4 0.85407567
0.471403837 2.92958954E-4 0.854561388
0.471990108 2.93323305E-4 0.855045676
0.472577125 2.93688121E-4 0.855528533
0.473164856 2.94053374E-4 0.85600996
0.473753333 2.94419093E-4 0.856490016
0.474342525 2.94785248E-4 0.856968522
0.474932462 2.95151869E-4 0.857445717
0.475523144 2.95518956E-4 0.857921481
0.476114541 2.95886508E-4 0.858395755
0.476706684 2.96254497E-4 0.858868539
0.477299571 2.96622951E-4 0.859340072
0.477893174 2.96991842E-4 0.859810114
0.478487521 2.97361199E-4 0.860278904
0.479082614 2.97731051E-4 0.860746145
0.479678452 2.98101339E-4 0.861211956
0.480275035 2.98472063E-4 0.861676455
0.480872333 2.98843283E-4 0.862139463
0.481470406 2.99214938E-4 0.862601161
0.482069194 2.99587089E-4 0.863061488
0.482668757 2.99959676E-4 0.863520443
0.483269036 3.00332729E-4 0.863977909
0.483870089 3.00706248E-4 0.864434183
0.484471887 3.01080232E-4 0.864888906
0.485074401 3.01454682E-4 0.8653422
0.485677689 3.01829627E-4 0.865794301
0.486281723 3.02205008E-4 0.866245031
0.486886501 3.02580855E-4 0.866694391
0.487492055 3.02957167E-4 0.86714232
0.488098353 3.03333945E-4 0.867588997
0.488705397 3.03711218E-4 0.868034244
0.489313185 3.04088928E-4 0.868478239
0.489921749 3.04467132E-4 0.868920743
0.490531057 3.04845802E-4 0.869361997
0.49114114 3.05224909E-4 0.869801879
0.491751969 3.05604539E-4 0.870240569
0.492363542 3.05984606E-4 0.870677829
0.492975891 3.06365167E-4 0.871113718
0.493589014 3.06746195E-4 0.871548295
0.494202882 3.07127688E-4 0.87198168
0.494817525 3.07509647E-4 0.872413516
0.495432913 3.078921E-4 0.872844219
0.496049076 3.08275019E-4 0.873273551
0.496666014 3.08658433E-4 0.873701513
0.497283727 3.09042312E-4 0.874128342
0.497902185 3.09426658E-4 0.8745538
0.498521417 3.09811498E-4 0.874977946
0.499141425 3.10196803E-4 0.875400841
0.499762207 3.10582604E-4 0.875822306
0.500383794 3.1096887E-4 0.876242518
0.501006067 3.11355601E-4 0.876661539
0.501629174 3.11742828E-4 0.877079248
0.502253056 3.12130549E-4 0.877495646
0.502877712 3.12518736E-4 0.877910852
0.503503144 3.12907418E-4 0.878324747
0.50412935 3.13296594E-4 0.87873733
0.504756331 3.13686236E-4 0.879148781
0.505384088 3.14076373E-4 0.879558861
0.506012619 3.14466975E-4 0.87996757
0.506641984 3.14858073E-4 0.880375087
0.507272065 3.15249665E-4 0.880781472
0.50790298 3.15641752E-4 0.881186545
0.50853461 3.16034304E-4 0.881590366
0.509167075 3.16427351E-4 0.881993055
0.509800315 3.16820893E-4 0.882394373
0.510434389 3.1721493E-4 0.88279444
0.511069179 3.17609432E-4 0.883193314
0.511704803 3.18004459E-4 0.883590937
0.512341201 3.18399951E-4 0.883987427
0.512978435 3.18795937E-4 0.884382665
0.513616383 3.19192419E-4 0.884776592
0.514255166 3.19589395E-4 0.885169327
0.514894783 3.19986866E-4 0.885560811
0.515535116 3.20384832E-4 0.885951221
0.516176283 3.20783292E-4 0.88634032
0.516818285 3.21182248E-4 0.886728287
0.517461002 3.21581698E-4 0.887115061
0.518104613 3.21981672E-4 0.887500644
0.518748939 3.22382111E-4 0.887884915
0.5193941 3.22783046E-4 0.888268054
0.520040095 3.23184504E-4 0.88865
0.520686865 3.23586428E-4 0.889030814
0.52133441 3.23988876E-4 0.889410377
0.521982789 3.24391818E-4 0.889788747
0.522632003 3.24795255E-4 0.890166044
0.523281991 3.25199217E-4 0.89054215
0.523932815 3.25603673E-4 0.890917003
0.524584413 3.26008623E-4 0.891290724
0.525236845 3.26414069E-4 0.891663373
0.525890052 3.26820038E-4 0.89203465
0.526544094 3.27226502E-4 0.892404854
0.52719897 3.27633461E-4 0.892773986
0.527854681 3.28040944E-4 0.893141925
0.528511167 3.28448921E-4 0.893508792
0.529168427 3.28857423E-4 0.893874407
0.529826581 3.29266419E-4 0.894238949
0.530485511 3.2967591E-4 0.894602299
0.531145275 3.30085924E-4 0.894964516
0.531805873 3.30496463E-4 0.881848335
0.532467246 3.30907496E-4 0.830458999
0.533129513 3.31319054E-4 0.830980659
0.533792555 3.31731106E-4 0.831500828
0.534456432 3.32143682E-4 0.832019567
0.535121143 3.32556752E-4 0.832536995
0.535786629 3.32970347E-4 0.833052933
0.536453009 3.33384465E-4 0.833567441
0.537120163 3.33799107E-4 0.834080517
0.537788212 3.34214245E-4 0.834592223
0.538457036 3.34629905E-4 0.835102558
0.539126694 3.3504609E-4 0.835611403
0.539797246 3.3546277E-4 0.836118877
0.540468574 3.35880002E-4 0.83662492
0.541140735 3.3629773E-4 0.837129533
0.541813731 3.36715981E-4 0.837632895
0.542487621 3.37134756E-4 0.838134766
0.543162286 3.37554025E-4 0.838635266
0.543837845 3.37973848E-4 0.839134276
0.544514179 3.38394195E-4 0.839632034
0.545191407 3.38815036E-4 0.840128362
0.54586947 3.39236431E-4 0.84062326
0.546548367 3.39658349E-4 0.841116846
0.547228098 3.40080762E-4 0.841609001
0.547908664 3.40503728E-4 0.842099965
0.548590124 3.40927218E-4 0.842589378
0.549272358 3.41351202E-4 0.843077481
0.549955487 3.4177574E-4 0.843564212
0.55063951 3.4220083E-4 0.844049633
0.551324308 3.42626416E-4 0.844533622
0.55201 3.43052525E-4 0.845016301
0.552696526 3.43479187E-4 0.845497549
0.553383887 3.43906373E-4 0.845977604
0.554072142 3.44334083E-4 0.846456289
0.554761231 3.44762317E-4 0.846933544
0.555451214 3.45191103E-4 0.847409487
0.556142032 3.45620414E-4 0.847884059
0.556833684 3.46050278E-4 0.848357379
0.557526231 3.46480636E-4 0.848829389
0.558219612 3.46911576E-4 0.849299967
0.558913887 3.47343012E-4 0.849769235
0.559608996 3.47775E-4 0.85023731
0.56030494 3.48207541E-4 0.850703955
0.561001778 3.48640606E-4 0.851169229
0.56169951 3.49074195E-4 0.85163331
0.562398076 3.49508337E-4 0.852096021
0.563097537 3.49943031E-4 0.85255754
0.563797891 3.5037825E-4 0.853017688
0.56449908 3.50813993E-4 0.853476524
0.565201104 3.51250317E-4 0.85393405
0.565904081 3.51687166E-4 0.854390204
0.566607893 3.52124538E-4 0.854845285
0.567312598 3.52562492E-4 0.855298877
0.568018138 3.53000971E-4 0.855751336
0.568724573 3.53440002E-4 0.856202304
0.569431901 3.53879557E-4 0.856652141
0.570140064 3.54319665E-4 0.857100725
0.57084918 3.54760356E-4 0.857547939
0.571559131 3.5520157E-4 0.85799396
0.572269976 3.55643308E-4 0.858438671
0.572981715 3.56085628E-4 0.858882248
0.573694348 3.56528501E-4 0.859324336
0.574407816 3.56971897E-4 0.859765291
0.575122237 3.57415876E-4 0.860204935
0.575837493 3.57860379E-4 0.860643387
0.576553643 3.58305464E-4 0.861080647
0.577270687 3.58751073E-4 0.861516595
0.577988684 3.59197264E-4 0.861951292
0.578707516 3.59643978E-4 0.862384617
0.579427242 3.60091275E-4 0.86281687
0.580147862 3.60539125E-4 0.863247812
0.580869377 3.60987528E-4 0.863677561
0.581591845 3.61436483E-4 0.864106178
0.582315147 3.61885992E-4 0.864533424
0.583039343 3.62336054E-4 0.864959538
0.583764493 3.62786697E-4 0.86538434
0.584490478 3.63237894E-4 0.86580795
0.585217416 3.63689644E-4 0.866230369
0.585945249 3.64141975E-4 0.866651535
0.586673975 3.6459486E-4 0.867071509
0.587403655 3.65048298E-4 0.867490292
0.58813417 3.65502317E-4 0.867907941
0.588865638 3.6595689E-4 0.868324339
0.589598 3.66412016E-4 0.868739426
0.590331316 3.66867724E-4 0.86915338
0.591065526 3.67323984E-4 0.869566202
0.59180063 3.67780827E-4 0.869977832
0.592536628 3.68238252E-4 0.87038821
0.59327358 3.6869623E-4 0.870797396
0.594011426 3.69154761E-4 0.871205449
0.594750166 3.69613874E-4 0.87161237
0.59548986 3.70073569E-4 0.872018039
0.596230447 3.70533817E-4 0.872422576
0.596971989 3.70994647E-4 0.872825861
0.597714424 3.71456059E-4 0.873228073
0.598457813 3.71918024E-4 0.873629034
0.599202096 3.723806E-4 0.874028921
0.599947333 3.7284373E-4 0.874427617
0.600693524 3.73307412E-4 0.87482512
0.601440549 3.73771705E-4 0.87522161
0.602188587 3.74236552E-4 0.875616848
0.60293752 3.7470198E-4 0.876010954
0.603687406 3.7516802E-4 0.876403928
0.604438186 3.75634612E-4 0.876795709
0.605189919 3.76101787E-4 0.877186298
0.605942607 3.76569544E-4 0.877575874
0.606696188 3.77037883E-4 0.877964258
0.607450783 3.77506803E-4 0.878351569
0.608206213 3.77976306E-4 0.878737688
0.608962655 3.78446392E-4 0.879122674
0.609720051 3.78917059E-4 0.879506528
0.610478342 3.79388308E-4 0.879889309
0.611237586 3.79860139E-4 0.880271018
0.611997783 3.80332582E-4 0.880651593
0.612758934 3.80805606E-4 0.881030977
0.61352098 3.81279213E-4 0.881409228
0.614284039 3.81753402E-4 0.881786525
0.615047991 3.82228172E-4 0.882162571
0.615812957 3.82703554E-4 0.882537603
0.616578817 3.83179518E-4 0.882911563
0.617345631 3.83656094E-4 0.88328433
0.618113458 3.84133222E-4 0.883656204
0.618882179 3.8461099E-4 0.884026766
0.619651914 3.85089312E-4 0.884396315
0.620422542 3.85568244E-4 0.884764791
0.621194184 3.86047788E-4 0.885132134
0.62196672 3.86527914E-4 0.885498464
0.622740269 3.87008622E-4 0.885863662
0.623514771 3.87489941E-4 0.886227846
0.624290228 3.87971872E-4 0.886590898
0.625066638 3.88454384E-4 0.886952996
0.625844061 3.88937508E-4 0.887313962
0.626622438 3.89421213E-4 0.887673855
0.627401769 3.8990553E-4 0.888032675
0.628182054 3.90390458E-4 0.888390422
0.628963292 3.90875997E-4 0.888747215
0.629745543 3.91362119E-4 0.889102876
0.630528748 3.91848851E-4 0.889457464
0.631312966 3.92336195E-4 0.889811099
0.632098079 3.92824149E-4 0.89016366
0.632884264 3.93312686E-4 0.890515089
0.633671343 3.93801864E-4 0.890865564
0.634459436 3.94291623E-4 0.891215026
0.635248542 3.94781993E-4 0.891563475
0.636038601 3.95273004E-4 0.891910791
0.636829615 3.95764597E-4 0.892257094
0.637621641 3.96256801E-4 0.892602444
0.638414621 3.96749616E-4 0.89294672
0.639208615 3.97243071E-4 0.893289924
0.640003622 3.97737109E-4 0.893632174
0.640799582 3.98231787E-4 0.89397347
0.641596556 3.98727047E-4 0.894313633
0.642394483 3.99222947E-4 0.894652843
0.643193424 3.99719458E-4 0.894991159
0.643993378 4.00216581E-4 0.895328283
0.644794285 4.00714343E-4 0.895664573
0.645596206 4.01212688E-4 0.89599973
0.64639914 4.01711673E-4 0.896333992
0.647203088 4.02211299E-4 0.896667182
0.648007989 4.02711536E-4 0.8969993
0.648813903 4.03212383E-4 0.897330642
0.649620831 4.03713842E-4 0.897660851
0.650428772 4.04215942E-4 0.897990108
0.651237726 4.04718652E-4 0.89831841
0.652047634 4.05222003E-4 0.898645759
0.652858615 4.05725994E-4 0.898972094
0.653670549 4.06230567E-4 0.899297476
0.654483497 4.0673581E-4 0.899621844
0.655297518 4.07241663E-4 0.899945259
0.656112492 4.07748157E-4 0.90026772
0.65692848 4.08255262E-4 0.900589228
0.657745481 4.08763008E-4 0.900909781
0.658563554 4.09271393E-4 0.901229382
0.659382582 4.0978039E-4 0.901548028
0.660202682 4.10290028E-4 0.901865661
0.661023736 4.10800305E-4 0.90218246
0.661845863 4.11311223E-4 0.902498186
0.662669003 4.11822752E-4 0.902813017
0.663493156 4.1233495E-4 0.903126895
0.664318323 4.12847759E-4 0.903439879
0.665144563 4.13361209E-4 0.90375185
0.665971816 4.13875299E-4 0.904062986
0.666800082 4.14390059E-4 0.90437305
0.667629361 4.14905429E-4 0.904682338
0.668459654 4.1542144E-4 0.904990613
0.669291019 4.15938091E-4 0.905297995
0.670123458 4.16455383E-4 0.905604362
0.67095685 4.16973344E-4 0.905909896
0.671791315 4.17491916E-4 0.906214416
0.672626853 4.18011157E-4 0.906518221
0.673463345 4.18531039E-4 0.906821012
0.674300969 4.19051561E-4 0.90712285
0.675139546 4.19572723E-4 0.907423854
0.675979257 4.20094555E-4 0.907723904
0.67681998 4.20617027E-4 0.908023
0.677661717 4.21140139E-4 0.908321202
0.678504527 4.21663921E-4 0.908618629
0.67934835 4.22188343E-4 0.908915102
0.680193245 4.22713405E-4 0.909210682
0.681039214 4.23239137E-4 0.909505248
0.681886256 4.23765508E-4 0.909799099
0.682734311 4.2429255E-4 0.910091996
0.683583379 4.24820231E-4 0.910384059
0.684433579 4.25348582E-4 0.910675168
0.685284793 4.25877573E-4 0.910965443
0.68613708 4.26407263E-4 0.911254823
0.68699044 4.26937564E-4 0.911543369
0.687844813 4.27468563E-4 0.911830962
0.688700318 4.28000203E-4 0.91211772
0.689556837 4.28532483E-4 0.912403584
0.690414429 4.29065462E-4 0.912688613
0.691273093 4.2959908E-4 0.912972808
0.692132831 4.30133368E-4 0.913256109
0.692993641 4.30668326E-4 0.913538575
0.693855524 4.31203953E-4 0.913820148
0.694718421 4.3174022E-4 0.914100885
0.695582449 4.32277186E-4 0.914380789
0.696447551 4.32814792E-4 0.914659858
0.697313726 4.33353096E-4 0.914938152
0.698180974 4.33892041E-4 0.915215433
0.699049294 4.34431684E-4 0.915491939
0.699918687 4.34971967E-4 0.91576767
0.700789154 4.35512949E-4 0.916042507
0.701660752 4.36054601E-4 0.916316509
0.702533424 4.36596922E-4 0.916589677
0.703407109 4.37139912E-4 0.916862011
0.704281986 4.37683571E-4 0.91713357
0.705157876 4.38227929E-4 0.917404234
0.706034899 4.38772957E-4 0.917674065
0.706912935 4.39318654E-4 0.914451718
0.707792163 4.3986502E-4 0.909530282
0.708672404 4.40412085E-4 0.909836829
0.709553778 4.40959819E-4 0.910142183
0.710436285 4.41508251E-4 0.910446286
0.711319804 4.42057353E-4 0.910749197
0.712204516 4.42607125E-4 0.911050916
0.713090241 4.43157594E-4 0.911351442
0.713977098 4.43708734E-4 0.911650777
0.714865088 4.44260571E-4 0.911948919
0.715754151 4.44813108E-4 0.912245929
0.716644347 4.45366313E-4 0.912541747
0.717535615 4.45920217E-4 0.912836313
0.718428016 4.4647482E-4 0.913129807
0.719321549 4.47030092E-4 0.913422048
0.720216155 4.47586062E-4 0.913713157
0.721111894 4.48142702E-4 0.914003134
0.722008705 4.4870007E-4 0.914291918
0.722906649 4.49258107E-4 0.91457963
0.723805726 4.49816842E-4 0.91486609
0.724705935 4.50376276E-4 0.915151477
0.725607276 4.50936408E-4 0.915435791
0.72650969 4.51497239E-4 0.915718913
0.727413237 4.52058768E-4 0.916000843
0.728317916 4.52620996E-4 0.9162817
0.729223728 4.53183922E-4 0.916561484
0.730130672 4.53747547E-4 0.916840136
0.731038749 4.5431187E-4 0.917117596
0.731947899 4.54876892E-4 0.917394042
0.732858241 4.55442612E-4 0.917669296
0.733769655 4.56009031E-4 0.917943537
0.734682262 4.56576177E-4 0.918216646
0.735596001 4.57144022E-4 0.918488622
0.736510873 4.57712566E-4 0.918759584
0.737426817 4.58281836E-4 0.919029474
0.738343954 4.58851777E-4 0.919298232
0.739262223 4.59422445E-4 0.919565916
0.740181684 4.5999384E-4 0.919832587
0.741102219 4.60565934E-4 0.920098126
0.742023945 4.61138727E-4 0.920362592
0.742946804 4.61712247E-4 0.920626044
0.743870795 4.62286465E-4 0.920888424
0.744795918 4.62861412E-4 0.92114979
0.745722234 4.63437085E-4 0.921410024
0.746649683 4.64013458E-4 0.921669304
0.747578263 4.64590528E-4 0.921927452
0.748508036 4.65168356E-4 0.922184587
0.749438941 4.65746882E-4 0.922440767
0.750371039 4.66326135E-4 0.922695816
0.751304269 4.66906087E-4 0.92294991
0.752238631 4.67486767E-4 0.923202991
0.753174186 4.68068203E-4 0.923455
0.754110932 4.68650338E-4 0.923706055
0.755048811 4.69233171E-4 0.923956037
0.755987883 4.69816761E-4 0.924205065
0.756928086 4.70401079E-4 0.92445302
0.757869482 4.70986124E-4 0.924700022
0.75881201 4.71571868E-4 0.92494607
0.759755731 4.72158368E-4 0.925191045
0.760700643 4.72745596E-4 0.925435126
0.761646748 4.73333523E-4 0.925678134
0.762593985 4.73922206E-4 0.925920248
0.763542414 4.74511646E-4 0.926161289
0.764492035 4.75101784E-4 0.926401436
0.765442848 4.7569265E-4 0.92664063
0.766394794 4.76284273E-4 0.92687881
0.767347991 4.76876623E-4 0.927115977
0.768302321 4.7746973E-4 0.92735225
0.769257843 4.78063535E-4 0.927587569
0.770214558 4.78658098E-4 0.927821934
0.771172464 4.79253416E-4 0.928055346
0.772131562 4.79849463E-4 0.928287804
0.773091853 4.80446237E-4 0.928519368
0.774053395 4.81043768E-4 0.928749919
0.775016069 4.81642055E-4 0.928979635
0.775979936 4.8224107E-4 0.929208338
0.776944995 4.82840813E-4 0.929436147
0.777911305 4.83441341E-4 0.929663062
0.778878808 4.84042568E-4 0.929888964
0.779847503 4.84644581E-4 0.930114031
0.780817389 4.85247321E-4 0.930338144
0.781788468 4.85850818E-4 0.930561423
0.782760799 4.86455072E-4 0.930783749
0.783734262 4.87060082E-4 0.93100512
0.784709036 4.8766585E-4 0.931225657
0.785684943 4.88272344E-4 0.931445241
0.786662102 4.88879625E-4 0.93166399
0.787640452 4.89487604E-4 0.931881905
0.788620055 4.90096398E-4 0.932098866
0.789600849 4.90705948E-4 0.932314932
0.790582895 4.91316197E-4 0.932530165
0.791566133 4.91927261E-4 0.932744503
0.792550564 4.92539082E-4 0.932957947
0.793536305 4.9315166E-4 0.933170557
0.79452318 4.93764936E-4 0.933382273
0.795511365 4.94379085E-4 0.933593154
0.796500683 4.94993932E-4 0.933803141
0.797491312 4.95609536E-4 0.934012294
0.798483133 4.96225897E-4 0.934220552
0.799476206 4.96843073E-4 0.934428036
0.800470531 4.97461006E-4 0.934634686
0.801466048 4.98079695E-4 0.934840441
0.802462816 4.98699141E-4 0.935045362
0.803460836 4.99319402E-4 0.935249448
0.804460108 4.99940361E-4 0.9354527
0.805460632 5.00562135E-4 0.935655117
0.806462348 5.01184666E-4 0.93585676
0.807465374 5.01808012E-4 0.936057568
0.808469594 5.02432114E-4 0.936257541
0.809475064 5.03056974E-4 0.93645668
0.810481846 5.03682648E-4 0.936655045
0.81148982 5.04309079E-4 0.936852574
0.812499046 5.04936266E-4 0.937049329
0.813509583 5.05564269E-4 0.93724525
0.814521313 5.06193028E-4 0.937440395
0.815534353 5.06822544E-4 0.937634706
0.816548645 5.07452874E-4 0.937828243
0.81756413 5.0808402E-4 0.938020945
0.818580985 5.08715922E-4 0.938212931
0.819599032 5.09348582E-4 0.938404083
0.820618331 5.09982056E-4 0.93859452
0.821638942 5.10616344E-4 0.938784122
0.822660804 5.1125139E-4 0.93897295
0.823683977 5.1188725E-4 0.939161062
0.824708343 5.12523868E-4 0.93934834
0.825734079 5.131613E-4 0.939534903
0.826761007 5.13799489E-4 0.939720631
0.827789247 5.14438492E-4 0.939905643
0.828818738 5.15078311E-4 0.940089941
0.829849541 5.15718944E-4 0.940273404
0.830881655 5.16360335E-4 0.940456152
0.831915021 5.17002482E-4 0.940638185
0.832949638 5.17645502E-4 0.940819442
0.833985567 5.18289278E-4 0.940999985
0.835022807 5.1893387E-4 0.941179752
0.836061299 5.19579276E-4 0.941358745
0.837101102 5.20225498E-4 0.941537082
0.838142216 5.20872476E-4 0.941714644
0.839184642 5.21520269E-4 0.941891551
0.840228319 5.22168877E-4 0.942067623
0.841273308 5.228183E-4 0.94224304
0.842319608 5.23468538E-4 0.9424178
0.843367159 5.2411959E-4 0.942591727
0.844416082 5.247714E-4 0.942764997
0.845466256 5.25424082E-4 0.942937493
0.846517742 5.26077521E-4 0.943109334
0.847570598 5.26731834E-4 0.943280458
0.848624706 5.27386903E-4 0.943450987
0.849680126 5.28042845E-4 0.943620622
0.850736856 5.28699544E-4 0.943789661
0.851794899 5.29357116E-4 0.943957984
0.852854311 5.30015444E-4 0.944125712
0.853914976 5.30674646E-4 0.944292605
0.854977012 5.31334605E-4 0.944458902
0.856040299 5.31995436E-4 0.944624484
0.857104957 5.32657083E-4 0.94478941
0.858170927 5.33319544E-4 0.94495362
0.859238267 5.3398282E-4 0.945117235
0.860306859 5.3464697E-4 0.945280075
0.861376822 5.35311876E-4 0.945442319
0.862448156 5.35977655E-4 0.945603848
0.863520741 5.36644249E-4 0.94576478
0.864594698 5.37311658E-4 0.945924997
0.865670025 5.37979882E-4 0.946084619
0.866746604 5.38648979E-4 0.944066763
0.867824614 5.39318891E-4 0.938207328
0.868903875 5.39989676E-4 0.93840611
0.869984567 5.40661218E-4 0.938604116
0.87106657 5.41333633E-4 0.938801646
0.872149885 5.42006921E-4 0.93899864
0.87323457 5.42681024E-4 0.939194977
0.874320626 5.43355942E-4 0.93939054
0.875407994 5.44031675E-4 0.939585686
0.876496732 5.4470828E-4 0.939780235
0.877586842 5.45385759E-4 0.93997407
0.878678262 5.46064053E-4 0.940167427
0.879771113 5.46743162E-4 0.940360129
0.880865276 5.47423144E-4 0.940552115
0.881960809 5.48103999E-4 0.940743685
0.883057654 5.48785669E-4 0.940934658
0.884155929 5.49468212E-4 0.941125035
0.885255575 5.5015157E-4 0.941314816
0.886356533 5.50835801E-4 0.941503882
0.88745892 5.51520847E-4 0.941692591
0.88856262 5.52206766E-4 0.941880584
0.889667749 5.52893558E-4 0.94206804
0.89077419 5.53581165E-4 0.942254901
0.891882062 5.54269645E-4 0.942441225
0.892991304 5.54958999E-4 0.942626834
0.894101858 5.55649225E-4 0.942811906
0.895213902 5.56340266E-4 0.942996502
0.896327257 5.57032181E-4 0.943180561
0.897441983 5.57724969E-4 0.943364084
0.89855814 5.58418629E-4 0.943546891
0.899675667 5.59113105E-4 0.943729281
0.900794625 5.59808454E-4 0.943910956
0.901914895 5.60504675E-4 0.944092155
0.903036594 5.6120177E-4 0.944272697
0.904159725 5.61899738E-4 0.944452882
0.905284226 5.6259858E-4 0.944632471
0.906410098 5.63298294E-4 0.944811344
0.907537401 5.63998881E-4 0.9449898
0.908666134 5.64700284E-4 0.945167661
0.909796238 5.65402617E-4 0.945344925
0.910927713 5.66105824E-4 0.945521772
0.912060618 5.66809846E-4 0.945697904
0.913194954 5.67514799E-4 0.945873618
0.914330721 5.68220625E-4 0.946048737
0.915467858 5.68927324E-4 0.946223378
0.916606426 5.69634896E-4 0.946397364
0.917746365 5.70343342E-4 0.946570873
0.918887794 5.7105266E-4 0.946743846
0.920030594 5.7176291E-4 0.946916342
0.921174824 5.72473975E-4 0.947088182
0.922320485 5.73185971E-4 0.947259605
0.923467577 5.7389884E-4 0.947430551
0.924616098 5.74612583E-4 0.947600842
0.925766051 5.75327256E-4 0.947770596
0.926917374 5.76042745E-4 0.947939932
0.928070188 5.76759165E-4 0.948108733
0.929224432 5.77476516E-4 0.948276937
0.930380106 5.78194682E-4 0.948444605
0.931537211 5.78913779E-4 0.948611736
0.932695746 5.79633808E-4 0.94877851
0.933855772 5.80354652E-4 0.948944509
0.935017169 5.81076485E-4 0.94911027
0.936180055 5.81799133E-4 0.949275374
0.937344372 5.82522713E-4 0.949440002
0.93851018 5.83247223E-4 0.949604154
0.939677358 5.83972607E-4 0.949767768
0.940846026 5.84698864E-4 0.949930847
0.942016184 5.85426053E-4 0.950093389
0.943187773 5.86154172E-4 0.950255513
0.944360793 5.86883165E-4 0.950417101
0.945535302 5.87613031E-4 0.950578213
0.946711242 5.88343886E-4 0.950738728
0.947888672 5.89075556E-4 0.950898886
0.949067533 5.89808216E-4 0.951058507
0.950247884 5.90541749E-4 0.951217532
0.951429725 5.91276214E-4 0.951376259
0.952612996 5.92011551E-4 0.951534271
0.953797758 5.92747878E-4 0.951691806
0.954984009 5.93485078E-4 0.951848984
0.956171691 5.94223151E-4 0.952005684
0.957360864 5.94962214E-4 0.952161908
0.958551526 5.95702149E-4 0.952317536
0.959743679 5.96443017E-4 0.952472806
0.960937321 5.97184815E-4 0.95262742
0.962132454 5.97927545E-4 0.952781677
0.963329017 5.98671148E-4 0.952935398
0.96452713 5.9941574E-4 0.953088701
0.965726674 6.00161206E-4 0.953241467
0.966927767 6.00907661E-4 0.953393817
0.96813035 6.01654989E-4 0.95354563
0.969334364 6.02403248E-4 0.953697145
0.970539927 6.03152439E-4 0.953848004
0.971746981 6.03902619E-4 0.953998446
0.972955585 6.04653673E-4 0.954148412
0.974165618 6.05405658E-4 0.9542979
0.975377202 6.06158632E-4 0.954446912
0.976590276 6.06912479E-4 0.954595506
0.97780484 6.07667316E-4 0.954743624
0.979020894 6.08423084E-4 0.954891264
0.980238497 6.09179726E-4 0.955038488
0.981457651 6.09937357E-4 0.955185175
0.982678294 6.10695977E-4 0.955331564
0.983900428 6.11455471E-4 0.955477357
0.985124111 6.12215954E-4 0.955622792
0.986349285 6.12977368E-4 0.955767691
0.987576008 6.13739714E-4 0.955912173
0.988804221 6.14502991E-4 0.956056178
0.990034044 6.15267258E-4 0.956199765
0.991265297 6.16032456E-4 0.956342936
0.992498159 6.16798643E-4 0.956485569
